example_id,chunk_id,method,rate,chunk_len,selected_count
2,6,offline3b_top2_mean_global,0.05,917,18
2,7,offline3b_top2_mean_global,0.05,515,21
2,8,offline3b_top2_mean_global,0.05,168,18
2,9,offline3b_top2_mean_global,0.05,732,62
2,10,offline3b_top2_mean_global,0.05,91,17
2,11,offline3b_top2_mean_global,0.05,163,17
2,12,offline3b_top2_mean_global,0.05,992,55
2,13,offline3b_top2_mean_global,0.05,853,33
2,14,offline3b_top2_mean_global,0.05,896,25
2,15,offline3b_top2_mean_global,0.05,557,38
2,16,offline3b_top2_mean_global,0.05,914,31
2,17,offline3b_top2_mean_global,0.05,668,31
2,18,offline3b_top2_mean_global,0.05,695,24
2,19,offline3b_top2_mean_global,0.05,375,27
2,20,offline3b_top2_mean_global,0.05,943,57
2,21,offline3b_top2_mean_global,0.05,898,41
2,22,offline3b_top2_mean_global,0.05,788,214
2,0,offline3b_freq_boundary0p02_global,0.05,918,49
2,1,offline3b_freq_boundary0p02_global,0.05,952,24
2,2,offline3b_freq_boundary0p02_global,0.05,935,27
2,3,offline3b_freq_boundary0p02_global,0.05,965,27
2,4,offline3b_freq_boundary0p02_global,0.05,958,33
2,5,offline3b_freq_boundary0p02_global,0.05,918,23
2,6,offline3b_freq_boundary0p02_global,0.05,917,33
2,7,offline3b_freq_boundary0p02_global,0.05,515,34
2,8,offline3b_freq_boundary0p02_global,0.05,168,25
2,9,offline3b_freq_boundary0p02_global,0.05,732,38
2,10,offline3b_freq_boundary0p02_global,0.05,91,30
2,11,offline3b_freq_boundary0p02_global,0.05,163,24
2,12,offline3b_freq_boundary0p02_global,0.05,992,46
2,13,offline3b_freq_boundary0p02_global,0.05,853,33
2,14,offline3b_freq_boundary0p02_global,0.05,896,30
2,15,offline3b_freq_boundary0p02_global,0.05,557,39
2,16,offline3b_freq_boundary0p02_global,0.05,914,38
2,17,offline3b_freq_boundary0p02_global,0.05,668,30
2,18,offline3b_freq_boundary0p02_global,0.05,695,31
2,19,offline3b_freq_boundary0p02_global,0.05,375,30
2,20,offline3b_freq_boundary0p02_global,0.05,943,50
2,21,offline3b_freq_boundary0p02_global,0.05,898,30
2,22,offline3b_freq_boundary0p02_global,0.05,788,116
3,0,offline3b_mean_score_global,0.05,893,63
3,1,offline3b_mean_score_global,0.05,119,13
3,2,offline3b_mean_score_global,0.05,555,23
3,3,offline3b_mean_score_global,0.05,128,34
3,4,offline3b_mean_score_global,0.05,648,26
3,5,offline3b_mean_score_global,0.05,959,13
3,6,offline3b_mean_score_global,0.05,944,10
3,7,offline3b_mean_score_global,0.05,974,6
3,8,offline3b_mean_score_global,0.05,960,4
3,9,offline3b_mean_score_global,0.05,944,18
3,10,offline3b_mean_score_global,0.05,770,39
3,11,offline3b_mean_score_global,0.05,960,29
3,12,offline3b_mean_score_global,0.05,179,27
3,13,offline3b_mean_score_global,0.05,592,35
3,14,offline3b_mean_score_global,0.05,953,18
3,15,offline3b_mean_score_global,0.05,955,9
3,16,offline3b_mean_score_global,0.05,415,17
3,17,offline3b_mean_score_global,0.05,628,52
3,18,offline3b_mean_score_global,0.05,304,43
3,19,offline3b_mean_score_global,0.05,957,81
3,20,offline3b_mean_score_global,0.05,956,14
3,21,offline3b_mean_score_global,0.05,944,15
3,22,offline3b_mean_score_global,0.05,948,85
3,23,offline3b_mean_score_global,0.05,415,181
3,0,offline3b_top2_mean_global,0.05,893,64
3,1,offline3b_top2_mean_global,0.05,119,13
3,2,offline3b_top2_mean_global,0.05,555,26
3,3,offline3b_top2_mean_global,0.05,128,38
3,4,offline3b_top2_mean_global,0.05,648,26
3,5,offline3b_top2_mean_global,0.05,959,16
3,6,offline3b_top2_mean_global,0.05,944,15
3,7,offline3b_top2_mean_global,0.05,974,8
3,8,offline3b_top2_mean_global,0.05,960,7
3,9,offline3b_top2_mean_global,0.05,944,15
3,10,offline3b_top2_mean_global,0.05,770,48
3,11,offline3b_top2_mean_global,0.05,960,29
3,12,offline3b_top2_mean_global,0.05,179,23
3,13,offline3b_top2_mean_global,0.05,592,31
3,14,offline3b_top2_mean_global,0.05,953,19
3,15,offline3b_top2_mean_global,0.05,955,9
3,16,offline3b_top2_mean_global,0.05,415,12
3,17,offline3b_top2_mean_global,0.05,628,49
3,18,offline3b_top2_mean_global,0.05,304,45
3,19,offline3b_top2_mean_global,0.05,957,87
3,20,offline3b_top2_mean_global,0.05,956,16
3,21,offline3b_top2_mean_global,0.05,944,14
3,22,offline3b_top2_mean_global,0.05,948,77
3,23,offline3b_top2_mean_global,0.05,415,168
3,0,offline3b_freq_boundary0p02_global,0.05,893,49
3,1,offline3b_freq_boundary0p02_global,0.05,119,23
3,2,offline3b_freq_boundary0p02_global,0.05,555,29
3,3,offline3b_freq_boundary0p02_global,0.05,128,29
3,4,offline3b_freq_boundary0p02_global,0.05,648,24
3,5,offline3b_freq_boundary0p02_global,0.05,959,26
3,6,offline3b_freq_boundary0p02_global,0.05,944,24
3,7,offline3b_freq_boundary0p02_global,0.05,974,23
3,8,offline3b_freq_boundary0p02_global,0.05,960,22
3,9,offline3b_freq_boundary0p02_global,0.05,944,28
3,10,offline3b_freq_boundary0p02_global,0.05,770,33
3,11,offline3b_freq_boundary0p02_global,0.05,960,32
3,12,offline3b_freq_boundary0p02_global,0.05,179,26
3,13,offline3b_freq_boundary0p02_global,0.05,592,35
3,14,offline3b_freq_boundary0p02_global,0.05,953,27
3,15,offline3b_freq_boundary0p02_global,0.05,955,24
3,16,offline3b_freq_boundary0p02_global,0.05,415,24
3,17,offline3b_freq_boundary0p02_global,0.05,628,38
3,18,offline3b_freq_boundary0p02_global,0.05,304,40
3,19,offline3b_freq_boundary0p02_global,0.05,957,57
3,20,offline3b_freq_boundary0p02_global,0.05,956,24
3,21,offline3b_freq_boundary0p02_global,0.05,944,26
3,22,offline3b_freq_boundary0p02_global,0.05,948,62
3,23,offline3b_freq_boundary0p02_global,0.05,415,130
4,0,offline3b_mean_score_global,0.05,937,48
4,1,offline3b_mean_score_global,0.05,958,31
4,2,offline3b_mean_score_global,0.05,950,17
4,3,offline3b_mean_score_global,0.05,316,19
4,4,offline3b_mean_score_global,0.05,953,25
4,5,offline3b_mean_score_global,0.05,509,11
4,6,offline3b_mean_score_global,0.05,521,19
4,7,offline3b_mean_score_global,0.05,929,39
4,8,offline3b_mean_score_global,0.05,973,7
4,9,offline3b_mean_score_global,0.05,566,32
4,10,offline3b_mean_score_global,0.05,950,27
4,11,offline3b_mean_score_global,0.05,966,22
4,12,offline3b_mean_score_global,0.05,84,8
4,13,offline3b_mean_score_global,0.05,964,39
4,14,offline3b_mean_score_global,0.05,934,18
4,15,offline3b_mean_score_global,0.05,911,19
4,16,offline3b_mean_score_global,0.05,935,18
4,17,offline3b_mean_score_global,0.05,924,16
4,18,offline3b_mean_score_global,0.05,64,18
4,19,offline3b_mean_score_global,0.05,789,66
4,20,offline3b_mean_score_global,0.05,911,56
4,21,offline3b_mean_score_global,0.05,226,27
4,22,offline3b_mean_score_global,0.05,77,46
4,23,offline3b_mean_score_global,0.05,527,42
4,24,offline3b_mean_score_global,0.05,63,40
4,25,offline3b_mean_score_global,0.05,347,154
4,0,offline3b_top2_mean_global,0.05,937,64
4,1,offline3b_top2_mean_global,0.05,958,30
4,2,offline3b_top2_mean_global,0.05,950,15
4,3,offline3b_top2_mean_global,0.05,316,18
4,4,offline3b_top2_mean_global,0.05,953,32
4,5,offline3b_top2_mean_global,0.05,509,11
4,6,offline3b_top2_mean_global,0.05,521,20
4,7,offline3b_top2_mean_global,0.05,929,49
4,8,offline3b_top2_mean_global,0.05,973,8
4,9,offline3b_top2_mean_global,0.05,566,28
4,10,offline3b_top2_mean_global,0.05,950,27
4,11,offline3b_top2_mean_global,0.05,966,23
4,12,offline3b_top2_mean_global,0.05,84,10
4,13,offline3b_top2_mean_global,0.05,964,50
4,14,offline3b_top2_mean_global,0.05,934,23
4,15,offline3b_top2_mean_global,0.05,911,16
4,16,offline3b_top2_mean_global,0.05,935,20
4,17,offline3b_top2_mean_global,0.05,924,18
4,18,offline3b_top2_mean_global,0.05,64,14
4,19,offline3b_top2_mean_global,0.05,789,58
4,20,offline3b_top2_mean_global,0.05,911,50
4,21,offline3b_top2_mean_global,0.05,226,24
4,22,offline3b_top2_mean_global,0.05,77,43
4,23,offline3b_top2_mean_global,0.05,527,32
4,24,offline3b_top2_mean_global,0.05,63,36
4,25,offline3b_top2_mean_global,0.05,347,145
4,0,offline3b_freq_boundary0p02_global,0.05,937,38
4,1,offline3b_freq_boundary0p02_global,0.05,958,33
4,2,offline3b_freq_boundary0p02_global,0.05,950,27
4,3,offline3b_freq_boundary0p02_global,0.05,316,27
4,4,offline3b_freq_boundary0p02_global,0.05,953,31
4,5,offline3b_freq_boundary0p02_global,0.05,509,24
4,6,offline3b_freq_boundary0p02_global,0.05,521,27
4,7,offline3b_freq_boundary0p02_global,0.05,929,32
4,8,offline3b_freq_boundary0p02_global,0.05,973,23
4,9,offline3b_freq_boundary0p02_global,0.05,566,31
4,10,offline3b_freq_boundary0p02_global,0.05,950,31
4,11,offline3b_freq_boundary0p02_global,0.05,966,27
4,12,offline3b_freq_boundary0p02_global,0.05,84,22
4,13,offline3b_freq_boundary0p02_global,0.05,964,28
4,14,offline3b_freq_boundary0p02_global,0.05,934,26
4,15,offline3b_freq_boundary0p02_global,0.05,911,25
4,16,offline3b_freq_boundary0p02_global,0.05,935,27
4,17,offline3b_freq_boundary0p02_global,0.05,924,24
4,18,offline3b_freq_boundary0p02_global,0.05,64,25
4,19,offline3b_freq_boundary0p02_global,0.05,789,49
4,20,offline3b_freq_boundary0p02_global,0.05,911,38
4,21,offline3b_freq_boundary0p02_global,0.05,226,31
4,22,offline3b_freq_boundary0p02_global,0.05,77,31
4,23,offline3b_freq_boundary0p02_global,0.05,527,39
4,24,offline3b_freq_boundary0p02_global,0.05,63,38
4,25,offline3b_freq_boundary0p02_global,0.05,347,110
5,0,offline3b_mean_score_global,0.05,948,46
5,1,offline3b_mean_score_global,0.05,937,25
5,2,offline3b_mean_score_global,0.05,961,38
5,3,offline3b_mean_score_global,0.05,928,41
5,4,offline3b_mean_score_global,0.05,926,29
5,5,offline3b_mean_score_global,0.05,937,67
5,6,offline3b_mean_score_global,0.05,942,68
5,7,offline3b_mean_score_global,0.05,961,67
5,8,offline3b_mean_score_global,0.05,949,53
5,9,offline3b_mean_score_global,0.05,401,32
5,10,offline3b_mean_score_global,0.05,326,24
5,11,offline3b_mean_score_global,0.05,271,9
5,12,offline3b_mean_score_global,0.05,972,37
5,13,offline3b_mean_score_global,0.05,979,11
5,14,offline3b_mean_score_global,0.05,670,21
5,15,offline3b_mean_score_global,0.05,984,35
5,16,offline3b_mean_score_global,0.05,1013,15
5,17,offline3b_mean_score_global,0.05,942,24
5,18,offline3b_mean_score_global,0.05,957,30
5,19,offline3b_mean_score_global,0.05,962,54
5,20,offline3b_mean_score_global,0.05,49,31
5,21,offline3b_mean_score_global,0.05,778,132
5,0,offline3b_top2_mean_global,0.05,948,56
5,1,offline3b_top2_mean_global,0.05,937,23
5,2,offline3b_top2_mean_global,0.05,961,37
5,3,offline3b_top2_mean_global,0.05,928,51
5,4,offline3b_top2_mean_global,0.05,926,38
5,5,offline3b_top2_mean_global,0.05,937,64
5,6,offline3b_top2_mean_global,0.05,942,68
5,7,offline3b_top2_mean_global,0.05,961,70
5,8,offline3b_top2_mean_global,0.05,949,54
5,9,offline3b_top2_mean_global,0.05,401,37
5,10,offline3b_top2_mean_global,0.05,326,28
5,11,offline3b_top2_mean_global,0.05,271,10
5,12,offline3b_top2_mean_global,0.05,972,32
5,13,offline3b_top2_mean_global,0.05,979,9
5,14,offline3b_top2_mean_global,0.05,670,19
5,15,offline3b_top2_mean_global,0.05,984,32
5,16,offline3b_top2_mean_global,0.05,1013,12
5,17,offline3b_top2_mean_global,0.05,942,22
5,18,offline3b_top2_mean_global,0.05,957,24
5,19,offline3b_top2_mean_global,0.05,962,43
5,20,offline3b_top2_mean_global,0.05,49,27
5,21,offline3b_top2_mean_global,0.05,778,133
5,0,offline3b_freq_boundary0p02_global,0.05,948,40
5,1,offline3b_freq_boundary0p02_global,0.05,937,31
5,2,offline3b_freq_boundary0p02_global,0.05,961,36
5,3,offline3b_freq_boundary0p02_global,0.05,928,42
5,4,offline3b_freq_boundary0p02_global,0.05,926,34
5,5,offline3b_freq_boundary0p02_global,0.05,937,45
5,6,offline3b_freq_boundary0p02_global,0.05,942,58
5,7,offline3b_freq_boundary0p02_global,0.05,961,53
5,8,offline3b_freq_boundary0p02_global,0.05,949,45
5,9,offline3b_freq_boundary0p02_global,0.05,401,33
5,10,offline3b_freq_boundary0p02_global,0.05,326,31
5,11,offline3b_freq_boundary0p02_global,0.05,271,27
5,12,offline3b_freq_boundary0p02_global,0.05,972,37
5,13,offline3b_freq_boundary0p02_global,0.05,979,27
5,14,offline3b_freq_boundary0p02_global,0.05,670,33
5,15,offline3b_freq_boundary0p02_global,0.05,984,38
5,16,offline3b_freq_boundary0p02_global,0.05,1013,29
5,17,offline3b_freq_boundary0p02_global,0.05,942,34
5,18,offline3b_freq_boundary0p02_global,0.05,957,36
5,19,offline3b_freq_boundary0p02_global,0.05,962,48
5,20,offline3b_freq_boundary0p02_global,0.05,49,36
5,21,offline3b_freq_boundary0p02_global,0.05,778,96
6,0,offline3b_mean_score_global,0.05,925,60
6,1,offline3b_mean_score_global,0.05,946,25
6,2,offline3b_mean_score_global,0.05,954,24
6,3,offline3b_mean_score_global,0.05,767,24
6,4,offline3b_mean_score_global,0.05,528,21
6,5,offline3b_mean_score_global,0.05,512,24
6,6,offline3b_mean_score_global,0.05,53,41
6,7,offline3b_mean_score_global,0.05,769,39
6,8,offline3b_mean_score_global,0.05,915,22
6,9,offline3b_mean_score_global,0.05,128,40
6,10,offline3b_mean_score_global,0.05,488,37
6,11,offline3b_mean_score_global,0.05,479,23
6,12,offline3b_mean_score_global,0.05,110,24
6,13,offline3b_mean_score_global,0.05,388,21
6,14,offline3b_mean_score_global,0.05,921,20
6,15,offline3b_mean_score_global,0.05,911,14
6,16,offline3b_mean_score_global,0.05,910,20
6,17,offline3b_mean_score_global,0.05,434,11
6,18,offline3b_mean_score_global,0.05,532,22
6,19,offline3b_mean_score_global,0.05,948,25
6,20,offline3b_mean_score_global,0.05,971,24
6,21,offline3b_mean_score_global,0.05,925,14
6,22,offline3b_mean_score_global,0.05,914,19
6,23,offline3b_mean_score_global,0.05,285,27
6,24,offline3b_mean_score_global,0.05,602,70
6,25,offline3b_mean_score_global,0.05,257,47
6,26,offline3b_mean_score_global,0.05,229,102
6,0,offline3b_top2_mean_global,0.05,925,65
6,1,offline3b_top2_mean_global,0.05,946,23
6,2,offline3b_top2_mean_global,0.05,954,26
6,3,offline3b_top2_mean_global,0.05,767,20
6,4,offline3b_top2_mean_global,0.05,528,21
6,5,offline3b_top2_mean_global,0.05,512,27
6,6,offline3b_top2_mean_global,0.05,53,41
6,7,offline3b_top2_mean_global,0.05,769,73
6,8,offline3b_top2_mean_global,0.05,915,22
6,9,offline3b_top2_mean_global,0.05,128,48
6,10,offline3b_top2_mean_global,0.05,488,45
6,11,offline3b_top2_mean_global,0.05,479,21
6,12,offline3b_top2_mean_global,0.05,110,29
6,13,offline3b_top2_mean_global,0.05,388,21
6,14,offline3b_top2_mean_global,0.05,921,16
6,15,offline3b_top2_mean_global,0.05,911,9
6,16,offline3b_top2_mean_global,0.05,910,16
6,17,offline3b_top2_mean_global,0.05,434,10
6,18,offline3b_top2_mean_global,0.05,532,18
6,19,offline3b_top2_mean_global,0.05,948,21
6,20,offline3b_top2_mean_global,0.05,971,19
6,21,offline3b_top2_mean_global,0.05,925,11
6,22,offline3b_top2_mean_global,0.05,914,16
6,23,offline3b_top2_mean_global,0.05,285,24
6,24,offline3b_top2_mean_global,0.05,602,64
6,25,offline3b_top2_mean_global,0.05,257,43
6,26,offline3b_top2_mean_global,0.05,229,91
6,0,offline3b_freq_boundary0p02_global,0.05,925,45
6,1,offline3b_freq_boundary0p02_global,0.05,946,29
6,2,offline3b_freq_boundary0p02_global,0.05,954,30
6,3,offline3b_freq_boundary0p02_global,0.05,767,26
6,4,offline3b_freq_boundary0p02_global,0.05,528,25
6,5,offline3b_freq_boundary0p02_global,0.05,512,28
6,6,offline3b_freq_boundary0p02_global,0.05,53,38
6,7,offline3b_freq_boundary0p02_global,0.05,769,27
6,8,offline3b_freq_boundary0p02_global,0.05,915,27
6,9,offline3b_freq_boundary0p02_global,0.05,128,23
6,10,offline3b_freq_boundary0p02_global,0.05,488,25
6,11,offline3b_freq_boundary0p02_global,0.05,479,28
6,12,offline3b_freq_boundary0p02_global,0.05,110,22
6,13,offline3b_freq_boundary0p02_global,0.05,388,25
6,14,offline3b_freq_boundary0p02_global,0.05,921,26
6,15,offline3b_freq_boundary0p02_global,0.05,911,23
6,16,offline3b_freq_boundary0p02_global,0.05,910,30
6,17,offline3b_freq_boundary0p02_global,0.05,434,22
6,18,offline3b_freq_boundary0p02_global,0.05,532,30
6,19,offline3b_freq_boundary0p02_global,0.05,948,26
6,20,offline3b_freq_boundary0p02_global,0.05,971,27
6,21,offline3b_freq_boundary0p02_global,0.05,925,25
6,22,offline3b_freq_boundary0p02_global,0.05,914,27
6,23,offline3b_freq_boundary0p02_global,0.05,285,33
6,24,offline3b_freq_boundary0p02_global,0.05,602,53
6,25,offline3b_freq_boundary0p02_global,0.05,257,40
6,26,offline3b_freq_boundary0p02_global,0.05,229,80
7,0,offline3b_mean_score_global,0.05,946,29
7,1,offline3b_mean_score_global,0.05,914,17
7,2,offline3b_mean_score_global,0.05,897,21
7,3,offline3b_mean_score_global,0.05,924,17
7,4,offline3b_mean_score_global,0.05,926,21
7,5,offline3b_mean_score_global,0.05,939,17
7,6,offline3b_mean_score_global,0.05,918,8
7,7,offline3b_mean_score_global,0.05,970,18
7,8,offline3b_mean_score_global,0.05,926,17
7,9,offline3b_mean_score_global,0.05,946,27
7,10,offline3b_mean_score_global,0.05,500,30
7,11,offline3b_mean_score_global,0.05,84,53
7,12,offline3b_mean_score_global,0.05,136,32
7,13,offline3b_mean_score_global,0.05,608,22
7,14,offline3b_mean_score_global,0.05,965,63
7,15,offline3b_mean_score_global,0.05,68,20
7,16,offline3b_mean_score_global,0.05,1200,26
7,17,offline3b_mean_score_global,0.05,306,22
7,18,offline3b_mean_score_global,0.05,787,33
7,19,offline3b_mean_score_global,0.05,932,58
7,20,offline3b_mean_score_global,0.05,924,41
7,21,offline3b_mean_score_global,0.05,544,48
7,22,offline3b_mean_score_global,0.05,419,93
7,23,offline3b_mean_score_global,0.05,353,123
7,0,offline3b_top2_mean_global,0.05,946,33
7,1,offline3b_top2_mean_global,0.05,914,13
7,2,offline3b_top2_mean_global,0.05,897,20
7,3,offline3b_top2_mean_global,0.05,924,19
7,4,offline3b_top2_mean_global,0.05,926,21
7,5,offline3b_top2_mean_global,0.05,939,15
7,6,offline3b_top2_mean_global,0.05,918,8
7,7,offline3b_top2_mean_global,0.05,970,15
7,8,offline3b_top2_mean_global,0.05,926,14
7,9,offline3b_top2_mean_global,0.05,946,23
7,10,offline3b_top2_mean_global,0.05,500,32
7,11,offline3b_top2_mean_global,0.05,84,54
7,12,offline3b_top2_mean_global,0.05,136,32
7,13,offline3b_top2_mean_global,0.05,608,24
7,14,offline3b_top2_mean_global,0.05,965,61
7,15,offline3b_top2_mean_global,0.05,68,20
7,16,offline3b_top2_mean_global,0.05,1200,24
7,17,offline3b_top2_mean_global,0.05,306,19
7,18,offline3b_top2_mean_global,0.05,787,37
